date,open,high,low,close,volume,RSI_14,EMA_3,EMA_7,EMA_10,EMA_14,EMA_21
2020-05-08 10:14:00+05:30,540.45,540.45,540.1,540.45,25914,53.081471854647255,540.4064917473115,540.4014555957193,540.3628501361909,540.2913775292111,540.1275702792452
2020-05-08 10:15:00+05:30,540.0,541.5,539.85,541.5,157335,58.169184001533026,540.9532458736558,540.6760916967895,540.5696046568835,540.452527191983,540.2523366174956
2020-05-08 10:16:00+05:30,541.35,541.8,540.55,540.55,75891,52.61052795779052,540.7516229368279,540.644568772592,540.5660401738137,540.4655235663853,540.279396924996
2020-05-08 10:17:00+05:30,540.55,541.0,540.55,541.0,3702,54.813258853824436,540.875811468414,540.7334265794441,540.644941960393,540.5367870908673,540.3449062954509
2020-05-08 10:18:00+05:30,541.0,541.5,540.7,541.0,55530,54.813258853824436,540.937905734207,540.800069934583,540.7094979675942,540.598548812085,540.4044602685916
2020-05-08 10:19:00+05:30,541.0,541.5,540.8,541.1,16659,55.34816274740604,541.0189528671035,540.8750524509372,540.7804983371225,540.6654089704737,540.4676911532652
2020-05-08 10:20:00+05:30,541.1,541.25,541.0,541.25,12957,56.18598848652883,541.1344764335518,540.9687893382029,540.8658622758275,540.7433544410771,540.538810139332
2020-05-08 10:21:00+05:30,541.25,541.4,541.0,541.0,22212,54.35540094734055,541.0672382167759,540.9765920036522,540.8902509529497,540.7775738489336,540.5807364903018
2020-05-08 10:22:00+05:30,541.05,541.25,541.05,541.25,20361,55.902648022523195,541.1586191083879,541.0449440027392,540.9556598705952,540.8405640024091,540.6415786275471
2020-05-08 10:23:00+05:30,541.35,541.35,540.65,540.65,20361,51.39941543194617,540.904309554194,540.9462080020544,540.9000853486688,540.8151554687546,540.642344206861
2020-05-08 10:24:00+05:30,540.65,540.75,539.8,540.1,81444,47.61311786473039,540.5021547770971,540.7346560015408,540.7546152852744,540.719801406254,540.5930401880555
2020-05-08 10:25:00+05:30,540.1,540.1,539.6,539.6,38871,44.410299824438205,540.0510773885485,540.4509920011556,540.5446852334063,540.5704945520868,540.5027638073232
2020-05-08 10:26:00+05:30,540.0,540.0,539.6,540.0,37020,47.455445206261615,540.0255386942742,540.3382440008667,540.4456515546051,540.4944286118085,540.4570580066575
2020-05-08 10:27:00+05:30,540.0,540.2,539.65,539.75,18510,45.767960068609845,539.8877693471371,540.19118300065,540.3191694537678,540.3951714635674,540.3927800060522
2020-05-08 10:28:00+05:30,539.75,539.9,538.1,538.1,68487,36.53413992517855,538.9938846735686,539.6683872504875,539.9156840985373,540.0891486017584,540.1843454600474
2020-05-08 10:29:00+05:30,538.1,538.75,537.55,538.0,101805,36.059310081011304,538.4969423367843,539.2512904378657,539.5673778988032,539.8105954548573,539.9857686000431
2020-05-08 10:30:00+05:30,538.0,538.85,537.85,538.75,51828,42.13380271670567,538.6234711683921,539.1259678283993,539.4187637353845,539.669182727543,539.8734260000392
2020-05-08 10:31:00+05:30,538.8,539.0,538.65,538.85,31467,42.91255037415728,538.7367355841961,539.0569758712995,539.3153521471327,539.5599583638706,539.7803872727629
2020-05-08 10:32:00+05:30,538.85,538.9,538.25,538.25,44424,39.47950573466007,538.4933677920981,538.8552319034746,539.1216517567449,539.3852972486878,539.6412611570572
2020-05-08 10:33:00+05:30,538.25,539.05,538.25,538.75,48126,43.53355487832411,538.621683896049,538.828923927606,539.054078710064,539.3005909488628,539.5602374155065
2020-05-08 10:34:00+05:30,538.75,539.35,538.75,539.1,9255,46.247897834157406,538.8608419480245,538.8966929457044,539.0624280355069,539.2738454890144,539.5183976504605
2020-05-08 10:35:00+05:30,539.05,539.75,538.85,538.85,25914,44.59877190567793,538.8554209740123,538.8850197092784,539.0238047563238,539.2173327571459,539.4576342276914
2020-05-08 10:36:00+05:30,538.85,539.4,538.6,539.4,22212,48.91461693100149,539.1277104870062,539.0137647819588,539.0922038915377,539.2416883895264,539.4523947524467
2020-05-08 10:37:00+05:30,539.4,539.85,539.4,539.85,20361,52.19591700935817,539.4888552435032,539.2228235864691,539.2299850021672,539.3227966042563,539.4885406840425
2020-05-08 10:38:00+05:30,539.75,539.9,539.05,539.25,18510,47.788388778104874,539.3694276217516,539.2296176898518,539.2336240926821,539.3130903903555,539.4668551673113
2020-05-08 10:39:00+05:30,539.25,539.95,539.25,539.95,20361,52.79639866519668,539.6597138108758,539.409713267389,539.3638742576491,539.3980116716414,539.5107774248285
2020-05-08 10:40:00+05:30,539.95,539.95,539.5,539.9,16659,52.409705541418774,539.7798569054379,539.5322849505417,539.4613516653492,539.4649434487559,539.5461612952986
2020-05-08 10:41:00+05:30,539.9,540.45,539.85,539.85,53679,51.99955202855954,539.814928452719,539.6117137129063,539.532014998922,539.5162843222552,539.573782995726
2020-05-08 10:42:00+05:30,539.85,540.05,539.4,539.6,22212,49.896920619548986,539.7074642263594,539.6087852846797,539.5443759082088,539.5274464126212,539.5761663597509
2020-05-08 10:43:00+05:30,539.6,541.4,539.6,541.0,90699,59.71960112306855,540.3537321131797,539.9565889635098,539.809034833989,539.7237868909383,539.7056057815917
2020-05-08 10:44:00+05:30,541.0,541.65,540.9,540.9,49977,58.83236633111167,540.6268660565898,540.1924417226323,540.0073921369001,539.8806153054799,539.8141870741742
2020-05-08 10:45:00+05:30,540.9,540.95,539.95,540.0,38871,51.42709685975685,540.3134330282949,540.1443312919743,540.0060481120091,539.8965332647492,539.8310791583402
2020-05-08 10:46:00+05:30,540.0,540.25,539.9,540.0,27765,51.42709685975685,540.1567165141474,540.1082484689807,540.0049484552801,539.9103288294493,539.8464355984911
2020-05-08 10:47:00+05:30,540.0,540.45,539.6,540.45,35169,54.731265995670505,540.3033582570738,540.1936863517356,540.0858669179564,539.9822849855227,539.9013050895373
2020-05-08 10:48:00+05:30,540.45,541.75,540.45,541.75,57381,62.638251209085944,541.0266791285369,540.5827647638016,540.388436569237,540.2179803207863,540.0693682632158
2020-05-08 10:49:00+05:30,541.35,543.5,541.1,543.5,246183,70.18731435392347,542.2633395642684,541.3120735728512,540.9541753748302,540.6555829446814,540.3812438756507
2020-05-08 10:50:00+05:30,543.4,544.0,542.85,543.95,240630,71.76703915454955,543.1066697821343,541.9715551796385,541.4988707612247,541.0948385520572,540.7056762505916
2020-05-08 10:51:00+05:30,544.0,544.1,542.45,543.5,283203,67.89278048043704,543.3033348910672,542.3536663847289,541.862712441002,541.4155267451163,540.959705682356
2020-05-08 10:52:00+05:30,543.5,544.0,543.3,543.6,148080,68.30228966513448,543.4516674455335,542.6652497885466,542.1785829062744,541.7067898457674,541.1997324385054
2020-05-08 10:53:00+05:30,543.4,543.85,543.15,543.7,111060,68.73177550935802,543.5758337227668,542.92393734141,542.4552041960427,541.9725511996651,541.4270294895504
2020-05-08 10:54:00+05:30,543.7,543.75,542.8,543.05,105507,62.77757397536878,543.3129168613834,542.9554530060575,542.5633488876713,542.1162110397097,541.5745722632275
2020-05-08 10:55:00+05:30,543.05,544.3,543.0,543.9,183249,66.8249022497204,543.6064584306916,543.1915897545431,542.8063763626401,542.3540495677485,541.7859747847523
2020-05-08 10:56:00+05:30,543.75,544.0,543.15,543.35,120315,62.118257019841344,543.4782292153459,543.2311923159073,542.9052170239783,542.4868429587153,541.9281588952293
2020-05-08 10:57:00+05:30,543.35,543.65,542.55,542.8,125868,57.73875031970635,543.1391146076729,543.1233942369304,542.8860866559821,542.5285972308866,542.0074171774812
2020-05-08 10:58:00+05:30,543.15,543.75,542.8,543.65,55530,62.17691855944339,543.3945573038365,543.2550456776978,543.0249799912581,542.6781176001017,542.1567428886193
2020-05-08 10:59:00+05:30,543.65,543.8,541.65,541.9,266544,50.43372370249312,542.6472786519182,542.9162842582733,542.8204381746657,542.5743685867549,542.1334026260175
2020-05-08 11:00:00+05:30,541.9,542.25,540.1,541.4,260991,47.6638327403923,542.023639325959,542.537213193705,542.5621766883628,542.4177861085209,542.0667296600159
2020-05-08 11:01:00+05:30,541.4,542.4,541.4,542.0,61083,51.132239355086575,542.0118196629795,542.4029098952788,542.4599627450241,542.3620812940514,542.0606633272871
2020-05-08 11:02:00+05:30,542.0,543.1,542.0,542.7,49977,54.88842903638172,542.3559098314897,542.477182421459,542.5036058822924,542.4071371215113,542.1187848429882
2020-05-08 11:03:00+05:30,542.7,543.15,542.65,542.75,42573,55.153589890386364,542.5529549157449,542.5453868160943,542.5484048127846,542.4528521719764,542.1761680390803
2020-05-08 11:04:00+05:30,542.75,543.15,542.65,543.0,62934,56.52944079145605,542.7764774578725,542.6590401120707,542.6305130286419,542.5258052157129,542.2510618537093
2020-05-08 11:05:00+05:30,543.0,543.2,542.7,542.8,44424,55.07377000799265,542.7882387289362,542.6942800840529,542.6613288416161,542.5623645202845,542.3009653215539
2020-05-08 11:06:00+05:30,542.8,543.0,542.65,543.0,25914,56.2860235819214,542.8941193644681,542.7707100630397,542.7229054158677,542.6207159175799,542.3645139286854
2020-05-08 11:07:00+05:30,543.0,544.7,543.0,544.0,233226,61.831660713255516,543.4470596822341,543.0780325472798,542.9551044311644,542.8046204619026,542.513194480623
2020-05-08 11:08:00+05:30,544.1,544.5,543.75,544.1,166590,62.3460902496098,543.7735298411171,543.3335244104599,543.1632672618617,542.9773377336489,542.6574495278392
2020-05-08 11:09:00+05:30,544.0,545.35,543.5,545.35,349839,68.1286236156321,544.5617649205585,543.8376433078449,543.5608550324323,543.2936927024957,542.9022268434901
2020-05-08 11:10:00+05:30,545.15,545.6,544.05,544.55,249885,61.607718873775745,544.5558824602792,544.0157324808837,543.74069957199,543.461200342163,543.0520244031728
2020-05-08 11:11:00+05:30,544.55,544.6,543.9,544.1,107358,58.23140568642824,544.3279412301397,544.0367993606627,543.8060269225373,543.5463736298747,543.1472949119753
2020-05-08 11:12:00+05:30,544.1,544.4,543.3,543.55,66636,54.31353140062149,543.9389706150698,543.915099520497,543.759476572985,543.5468571458914,543.1839044654321
2020-05-08 11:13:00+05:30,543.55,543.7,543.45,543.7,40722,55.198842102450385,543.8194853075349,543.8613246403728,543.748662650624,543.567276193106,543.2308222413019
2020-05-08 11:14:00+05:30,543.7,544.05,543.6,543.85,72189,56.114666503391554,543.8347426537675,543.8584934802795,543.7670876232379,543.6049727006919,543.2871111284563
2020-05-08 11:15:00+05:30,543.85,544.1,543.6,544.1,25914,57.66786367489488,543.9673713268837,543.9188701102097,543.8276171462855,543.6709763405996,543.3610101167785
2020-05-08 11:16:00+05:30,544.1,544.1,543.5,543.8,44424,55.145636107764226,543.8836856634418,543.8891525826573,543.8225958469609,543.6881794951864,543.4009182879804
2020-05-08 11:17:00+05:30,543.8,544.4,543.75,544.0,53679,56.51122813483427,543.9418428317209,543.9168644369929,543.8548511475134,543.7297555624949,543.4553802618003
2020-05-08 11:18:00+05:30,544.0,545.5,544.0,545.3,140676,64.151159018513,544.6209214158605,544.2626483277447,544.1176054843291,543.9391214874956,543.623072965273
2020-05-08 11:19:00+05:30,544.95,545.45,544.7,545.45,109209,64.91700517292202,545.0354607079303,544.5594862458086,544.3598590326329,544.1405719558296,543.7891572411572
2020-05-08 11:20:00+05:30,545.45,545.45,544.65,544.65,62934,57.82214229620867,544.8427303539652,544.5821146843564,544.4126119357906,544.2084956950523,543.8674156737793
2020-05-08 11:21:00+05:30,544.95,545.25,544.65,545.25,96252,61.24333745134723,545.0463651769826,544.7490860132673,544.5648643111014,544.347362935712,543.9931051579812
2020-05-08 11:22:00+05:30,545.35,545.35,544.55,545.0,135123,59.092540394811174,545.0231825884913,544.8118145099504,544.643979890901,544.4343812109504,544.0846410527101
2020-05-08 11:23:00+05:30,545.0,545.85,544.9,545.0,164739,59.092540394811174,545.0115912942456,544.8588608824627,544.7087108198281,544.5097970494903,544.1678555024637
2020-05-08 11:24:00+05:30,544.95,545.0,544.0,544.0,86997,50.814007326899265,544.5057956471228,544.644145661847,544.579854307132,544.4418241095583,544.1525959113306
2020-05-08 11:25:00+05:30,544.0,544.7,543.85,544.5,61083,54.26411391428071,544.5028978235614,544.6081092463853,544.5653353421989,544.4495808949505,544.1841781012097
2020-05-08 11:26:00+05:30,544.8,545.0,544.25,544.35,86997,53.06163454547584,544.4264489117807,544.543581934789,544.5261834617991,544.4363034422904,544.1992528192815
2020-05-08 11:27:00+05:30,544.35,544.85,544.3,544.7,37020,55.537463412514654,544.5632244558903,544.5826864510918,544.5577864687447,544.4714629833184,544.2447752902559
2020-05-08 11:28:00+05:30,544.7,545.45,544.7,545.45,86997,60.36226434846931,545.0066122279452,544.7995148383188,544.7200071107911,544.6019345855426,544.35434117296
2020-05-08 11:29:00+05:30,545.45,545.5,544.7,545.05,61083,56.820853384537706,545.0283061139726,544.8621361287392,544.78000581792,544.6616766408036,544.417582884509
2020-05-08 11:30:00+05:30,545.05,545.05,544.5,544.6,46275,53.05005065082575,544.8141530569862,544.7966020965544,544.747277487389,544.6534530886964,544.4341662586445
2020-05-08 11:31:00+05:30,544.6,544.85,544.3,544.8,35169,54.495434502482425,544.8070765284931,544.7974515724158,544.7568633987728,544.6729926768703,544.4674238714949
2020-05-08 11:32:00+05:30,544.8,544.85,544.55,544.75,18510,54.04746536545021,544.7785382642465,544.7855886793118,544.7556155080867,544.6832603199543,544.4931126104499
2020-05-08 11:33:00+05:30,544.55,545.1,544.55,545.05,90699,56.365165476731654,544.9142691321233,544.8516915094838,544.8091399611618,544.7321589439605,544.5437387367726
2020-05-08 11:34:00+05:30,545.0,545.6,544.35,544.9,105507,54.874858042007745,544.9071345660616,544.8637686321129,544.8256599682232,544.7545377514324,544.5761261243388
2020-05-08 11:35:00+05:30,544.9,545.15,544.2,544.5,68487,51.00221444498204,544.7035672830308,544.7728264740847,544.7664490649099,544.7205993845747,544.5692055675806
2020-05-08 11:36:00+05:30,544.5,544.85,543.8,543.8,101805,45.01513027273343,544.2517836415154,544.5296198555635,544.590731053108,544.5978527999648,544.4992777887096
2020-05-08 11:37:00+05:30,544.1,544.1,543.7,543.8,42573,45.01513027273343,544.0258918207577,544.3472148916726,544.4469617707247,544.4914724266362,544.4357070806451
2020-05-08 11:38:00+05:30,543.95,544.5,543.55,543.55,57381,42.9278681697909,543.7879459103788,544.1479111687545,544.2838778124111,544.3659427697513,544.3551882551319
2020-05-08 11:39:00+05:30,544.0,544.35,543.65,543.65,68487,44.04549850802084,543.7189729551894,544.0234333765659,544.1686273010636,544.2704837337844,544.291080231938
2020-05-08 11:40:00+05:30,543.65,543.75,542.7,542.75,149931,37.01917671315543,543.2344864775947,543.7050750324245,543.9106950645065,544.0677525692798,544.1509820290346
2020-05-08 11:41:00+05:30,542.75,543.3,542.5,543.1,33318,40.96337079634995,543.1672432387974,543.5538062743184,543.763295961869,543.9387188933758,544.0554382082132
2020-05-08 11:42:00+05:30,543.1,543.45,543.1,543.45,24063,44.69339481795871,543.3086216193988,543.5278547057387,543.7063330597109,543.8735563742591,544.000398371103
2020-05-08 11:43:00+05:30,543.45,543.65,543.05,543.1,29616,41.846116511315685,543.2043108096993,543.420891029304,543.596090685218,543.7704155243579,543.9185439737299
2020-05-08 11:44:00+05:30,543.1,543.35,542.95,543.0,33318,41.041613561052685,543.1021554048497,543.315668271978,543.4877105606329,543.6676934544436,543.8350399761181
2020-05-08 11:45:00+05:30,543.0,543.1,542.55,543.0,42573,41.041613561052685,543.0510777024249,543.2367512039834,543.399035913245,543.5786676605178,543.7591272510164
2020-05-08 11:46:00+05:30,543.0,543.0,542.6,542.95,24063,40.589110639336454,543.0005388512125,543.1650634029876,543.3173930199277,543.4948453057821,543.6855702281966
2020-05-08 11:47:00+05:30,542.95,543.0,542.6,542.85,16659,39.64759298844088,542.9252694256063,543.0862975522407,543.2324124708499,543.4088659316778,543.6096092983605
2020-05-08 11:48:00+05:30,542.85,542.85,542.25,542.8,74040,39.15849084685581,542.8626347128031,543.0147231641805,543.1537920216044,543.3276838074542,543.536008453055
2020-05-08 11:49:00+05:30,542.8,543.5,542.7,543.5,25914,48.69992128848724,543.1813173564016,543.1360423731354,543.2167389267672,543.3506592997936,543.5327349573228
2020-05-08 11:50:00+05:30,543.5,543.5,542.85,543.1,18510,44.4136773994341,543.1406586782008,543.1270317798516,543.195513667355,543.3172380598212,543.493395415748
2020-05-08 11:51:00+05:30,543.1,543.8,543.1,543.55,25914,49.769802490721574,543.3453293391003,543.2327738348886,543.259965727836,543.3482729851784,543.4985412870436
2020-05-08 11:52:00+05:30,543.55,544.5,543.55,544.5,46275,58.796223149733436,543.9226646695502,543.5495803761664,543.4854265045931,543.5018365871546,543.5895829882215
2020-05-08 11:53:00+05:30,544.5,544.85,544.15,544.6,90699,59.61882691402443,544.261332334775,543.8121852821248,543.6880762310307,543.6482583755339,543.6814390802014
2020-05-08 11:54:00+05:30,544.6,544.85,544.5,544.5,29616,58.364001207272835,544.3806661673875,543.9841389615935,543.8356987344796,543.7618239254627,543.7558537092739
2020-05-08 11:55:00+05:30,544.5,544.75,544.35,544.35,18510,56.44488823672163,544.3653330836937,544.0756042211951,543.9292080554833,543.8402474020677,543.8098670084307
2020-05-08 11:56:00+05:30,544.35,544.5,544.2,544.35,24063,56.44488823672163,544.3576665418468,544.1442031658963,544.005715681759,543.9082144151254,543.8589700076643
2020-05-08 11:57:00+05:30,544.35,544.4,543.95,544.15,25914,53.71371782041782,544.2538332709235,544.1456523744223,544.0319491941665,543.9404524931086,543.8854272796948
2020-05-08 11:58:00+05:30,544.15,544.2,544.05,544.05,12957,52.34978257511303,544.1519166354617,544.1217392808167,544.0352311588634,543.9550588273609,543.9003884360861
2020-05-08 11:59:00+05:30,544.0,544.25,543.8,544.0,48126,51.64365977001129,544.0759583177309,544.0913044606125,544.0288254936155,543.9610509837128,543.9094440328056
2020-05-08 12:00:00+05:30,544.0,544.2,543.6,543.6,20361,46.26701319186457,543.8379791588654,543.9684783454594,543.950857222049,543.912910852551,543.881312757096
